listing_id,inventory_id,title,is_organic,rating_avg,rating_count
0b8caf16-d2a2-40e6-85fc-c7ca0a3b32b6,ec3e9ae9-fbc6-4c14-8da7-15eb719358ba,Fresh Green Capsicum - Bengaluru (Yelahanka) Farm Direct,False,4.82,146
631a1e24-52d6-4900-a14f-f38ab19822d4,b7adc3ac-66e7-43dd-b6da-f181aea636bb,Fresh Banana - Channapatna Farm Direct,True,4.59,154
ef03f9f5-d4ae-43ae-9c98-2b1ac1e2bf87,bc839d66-2f62-42ed-8354-ba0187c10370,Fresh Carrot - Bengaluru (JP Nagar) Farm Direct,True,4.93,117
ca262023-1ba4-4c5c-b26f-043d23841ff1,b5523e70-6d78-4b8f-8e89-2185b7718d74,Fresh Coriander - Bengaluru (JP Nagar) Farm Direct,True,4.46,59
fb7ed45f-6d64-4e3f-bff3-3449c34f1179,7c10a545-a4b3-4653-9015-a2ea005da7ae,Fresh Palak - Bengaluru (Indiranagar) Farm Direct,False,4.42,32
2092e6e4-cc99-42b1-9022-3773df7a65e3,6460e401-ad32-4de0-a8a8-e1c2b4e07c45,Fresh Cabbage - Malavalli Farm Direct,True,4.69,47
4985cb8a-2526-4b48-9622-96507fd818ac,cff53a78-3659-42f5-bfa8-9b15fc0d80b0,Fresh Green Capsicum - Bengaluru (Indiranagar) Farm Direct,True,4.53,63
ff6ed914-1af0-4743-a219-3c47dd0455f8,a1067c26-bf3a-4bb0-a859-560e2639dbbf,Fresh Onion - Bidadi Farm Direct,True,4.59,129
0994cb89-90be-4944-806b-eeefe4d6eabb,504f457e-d5a4-4cd5-9263-2ea79fbc5262,Fresh Banana - Bengaluru (JP Nagar) Farm Direct,False,4.96,158
8369db0d-a325-4492-a4a6-ce1deefb00be,90e12506-a2e4-4dd4-9dad-b1305c2c6fd9,Fresh Grapes - Pandavapura Farm Direct,False,4.67,22
02e5b404-20cc-418d-a7b0-36017ac6406e,4c691228-e5f2-4fed-8c17-ad23b611e066,Fresh Grapes - Bengaluru (Kengeri) Farm Direct,False,4.86,24
5a442680-9fef-499c-825c-bcbe3ceaedb7,384a7cdf-4266-4e4a-b316-f344ed5d269e,Fresh Coriander - Bengaluru (Hebbal) Farm Direct,False,4.58,25
1dc6cad2-e9f6-4668-8161-d4cccfe729a4,2d927bc7-3bbb-4f69-8a4a-f6b04e91b0c2,Fresh Cabbage - Malavalli Farm Direct,False,4.87,151
40dc9d92-f58c-4d7d-9147-c68c24af66b3,8fafd238-372a-40df-86ef-9215f92c79dd,Fresh Garlic - Channapatna Farm Direct,True,4.83,63
fc99c491-28ac-40fc-bd3b-edf6d3a3588b,0151eaf2-de0f-41e1-a875-618ba661cdd2,Fresh Onion - Bengaluru (JP Nagar) Farm Direct,False,4.82,174
aafb59e7-4643-44a7-be97-2be664e18e79,ee9a2838-4636-44a5-8ebd-718321b1bd63,Fresh Onion - Srirangapatna Farm Direct,True,4.63,109
b28cb93f-5655-4e05-ab35-b46ab2e434bc,f1571681-16c7-4183-8439-1630b5537bcf,Fresh Green Peas - Bengaluru (Hebbal) Farm Direct,True,4.51,25
3d9f95b7-246a-4a03-b972-3edf5dc69656,503644c8-7c38-4f7d-a246-74477b144fb6,Fresh Coriander - Pandavapura Farm Direct,True,4.47,45
f7bc89a4-3acf-4f49-af2d-c878fc6e6f45,1f3b2459-3da6-4302-b343-e3e2a3d83f22,Fresh Tomato - Bengaluru (Indiranagar) Farm Direct,True,4.73,13
1c84fa0c-e043-4a3d-8fe9-cd3d34c99d78,9e114190-2aa4-4475-a044-075d3e359470,Fresh Green Chilli - Bengaluru (Hebbal) Farm Direct,True,4.76,13
4d5ef443-7417-46f6-bed0-97173a7829e5,e6441212-4844-4669-b9ff-cd11af312388,Fresh Ragi - Bengaluru (Kengeri) Farm Direct,False,4.43,101
f41418e2-b35c-40cc-aad0-8cd036569dfe,8dbbf3a7-91bc-42c6-a7d3-621154f3e36c,Fresh Cabbage - Malavalli Farm Direct,False,4.45,39
ee4da463-7838-44cc-ba60-059bd0de9197,a7f59ec0-02d1-4f07-b647-65eb1f9cc91e,Fresh Green Peas - Srirangapatna Farm Direct,True,4.51,128
2afaf5f3-0c2f-43fa-9e3d-c2b394605f1a,1022812c-8251-493f-8d54-b43de315da58,Fresh Ginger - Maddur Farm Direct,False,4.63,29
ba87582f-c244-431b-a4bd-e5bbdf0cf954,8f057ab3-ffbc-44b2-808f-1782e6510524,Fresh Ragi - Bengaluru (RR Nagar) Farm Direct,False,4.65,65
ce228021-e222-4cb4-afed-b4079dd03dde,3120309c-bf8e-4fbf-9186-15cc0c262823,Fresh Potato - Bengaluru (Yelahanka) Farm Direct,True,4.81,85
99ece7de-f4c3-4465-9006-ff5bbd499c35,59c52a8d-3aea-4e99-ba6d-d717d36ace3c,Fresh Mint - Bengaluru (RR Nagar) Farm Direct,True,4.77,139
7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,dd234555-0599-46a5-86a4-c3b3d1f07d46,Fresh Pomegranate - Malavalli Farm Direct,True,4.99,12
c8ab7e01-9ce6-44bf-9bcc-a325e05802a4,8c25ff09-61b6-446c-85bf-2b604e094c7e,Fresh Tomato - Bengaluru (Kengeri) Farm Direct,True,4.65,97
a5fe64f7-9a3c-4e55-8f0c-7fc431807fdd,e3ca23d1-e886-46e5-8a60-b49538df1410,Fresh Ragi - Pandavapura Farm Direct,False,4.44,88
b8a0ae63-1527-48a1-8e7f-cb4d54491dee,ddc50e12-b18e-4918-8727-442a2ad497fe,Fresh Ragi - Malavalli Farm Direct,False,4.74,19
