customer_id,listing_id,crop_id,crop_name,purchase_count,total_quantity,recommendation_type
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,2.5,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,1,1.78,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,1,2.87,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,2,3.6399999999999997,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,2,3.88,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,2,4.82,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,4.81,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,1.33,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,1,1.33,BUY_AGAIN
de21c2a0-a0e1-4757-a095-0016eb816242,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,1,2.05,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,10.92,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,10.1,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,3,10.559999999999999,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,1,1.84,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,1,2.48,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,1,3.01,BUY_AGAIN
6cc675f4-9587-41d6-91e3-899f396beab1,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,5.0,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,4,14.08,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,6,18.87,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,17.12,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,4,13.0,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,4,10.85,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,1.11,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,4.58,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,2,2.59,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,2,4.25,BUY_AGAIN
4ce2d3cb-b864-40e5-96a5-3e0877928c39,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,3.83,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,5,11.200000000000001,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,5,12.83,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,5,13.95,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,1.86,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,4.32,BUY_AGAIN
22ad31f1-df1a-4f97-8257-b9b75387027c,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,4.45,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,1.37,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,3.23,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,3.78,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,1.05,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,1,1.98,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,8.07,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,3,5.83,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,3,8.7,BUY_AGAIN
9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,2,6.02,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,3,8.6,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,10.62,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,4,14.139999999999999,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,4,11.64,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,3,9.96,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,1,2.26,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,1,2.19,BUY_AGAIN
83ef1d8a-fe41-4801-b538-6bb6b990fabd,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,4.78,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,7.59,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,12.12,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,3,10.64,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,2,5.93,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,2,3.3499999999999996,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,2,5.73,BUY_AGAIN
31029486-3cd3-4020-ad98-4aff05d029d1,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,2,6.4399999999999995,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,2,4.9399999999999995,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,2,4.39,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,16.43,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,6,20.009999999999998,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,2,3.79,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,4.22,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,4,6.78,BUY_AGAIN
7d95baf6-9014-479f-825c-8329b36563da,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,3.05,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,4,11.860000000000001,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,4,6.1,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,4,11.270000000000001,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,4,8.280000000000001,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,1,4.8,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,4.55,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,2.08,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,1,3.6,BUY_AGAIN
081e8113-878b-4022-8cdf-0bfc6dda5167,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,1,1.09,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,7.74,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,12.05,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,2,3.87,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,1.91,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,3.63,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,2.98,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,1,2.8,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,b64ca3f8-fd63-4652-b8ab-d082ef554f58,Mint,1,2.43,BUY_AGAIN
46ed7332-a6b6-4f08-ae6b-4ce2687249fc,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,3.9,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,19.21,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,6,20.849999999999998,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,3,9.75,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,3,6.109999999999999,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,6,8.81,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,b64ca3f8-fd63-4652-b8ab-d082ef554f58,Mint,1,2.08,BUY_AGAIN
8b9f7985-5ef6-485d-959c-fd171563bb8a,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,3,9.969999999999999,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,4.32,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,2.52,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,1,4.83,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,1,2.08,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,3,6.8,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,10.59,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,11.81,BUY_AGAIN
e47d2dca-4d7f-4788-8ee9-e5c35611e94b,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,2.37,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,3,7.21,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,7.62,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,8.239999999999998,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,12.25,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,7.290000000000001,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,3,9.26,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,3,8.66,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,3,5.4799999999999995,BUY_AGAIN
c5863af9-c9cd-463d-94a8-8e69adf4f214,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,3,10.13,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,3,10.01,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,10.81,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,9.41,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,6.61,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,3,6.29,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,2.39,BUY_AGAIN
83cf8df8-0344-41ec-a14f-761cb61a2216,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,3.44,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,2,6.42,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,2,5.88,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,2,5.16,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,1.09,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,1.4,BUY_AGAIN
2cf4a458-4875-48b9-a84f-9b99b9d0a431,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,1,2.16,BUY_AGAIN
b09d5ed6-293f-4eb8-8466-17829480dcad,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,5,13.71,BUY_AGAIN
b09d5ed6-293f-4eb8-8466-17829480dcad,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,4,7.3,BUY_AGAIN
b09d5ed6-293f-4eb8-8466-17829480dcad,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,4,11.51,BUY_AGAIN
b09d5ed6-293f-4eb8-8466-17829480dcad,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,3.18,BUY_AGAIN
b09d5ed6-293f-4eb8-8466-17829480dcad,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,1,2.85,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,2,6.1899999999999995,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,2,8.21,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,2,6.58,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,2,2.33,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,2.9,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,4.04,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,1,2.41,BUY_AGAIN
72ecbbbb-d28d-4a25-96a1-984662445dc9,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,1,2.27,BUY_AGAIN
b1ba019f-b1ec-4fca-ba4f-a5214a80c769,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,5,14.239999999999998,BUY_AGAIN
b1ba019f-b1ec-4fca-ba4f-a5214a80c769,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,5,14.38,BUY_AGAIN
